century,country,war,proba,air,land,sea,scale1,scale2,scale3,scale4,scale5,scale6,sides
19,Puerto Rico,Spanish-American War,0.0007,0,1,0,0,1,0,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], United States: [1, 1, 0, 0, 0, 0]}"
19,Romania,Crimean War,0.0014,0,1,0,0.25,0.25,0.5,0,0,0,"{Russia: [1, 0.25, 0.75, 0, 0, 0], Ottoman Empire: [1, 0.75, 0.25, 0, 0, 0]}"
19,Romania,Greek War of Independence,0.0004,0,1,0,0,1,0,0,0,0,"{Ottoman Empire: [1, 1, 0, 0, 0, 0], Greek Rebels: [1, 0, 1, 0, 0, 0]}"
19,Romania,Hungarian Revolutionary War,0.0007,0,1,0,0.5,0,0.5,0,0,0,"{Russia: [1, 1, 0, 0, 0, 0], Habsburg Empire: [0.5, 1, 0, 0, 0, 0], Hungarian Revolutionaries: [1, 0, 1, 0, 0, 0], Austria: [0.5, 1, 0, 0, 0, 0]}"
19,Romania,Russo-Turkish War,0.0011,0,1,0,0,0.67,0.33,0,0,0,"{Russia: [1, 0.67, 0.33, 0, 0, 0], Ottoman Empire: [1, 0.33, 0.67, 0, 0, 0]}"
19,Russia,Crimean War,0.0014,0,1,0.25,0.25,0,0.75,0,0,0,"{Russia: [1, 0.5, 0.5, 0, 0, 0], France: [1, 0.5, 0.5, 0, 0, 0], United Kingdom: [1, 0.5, 0.5, 0, 0, 0]}"
19,Russia,Napoleonic Wars,0.0057,0,1,0,0.25,0,0.69,0.06,0,0,"{Prussia: [0.06, 0, 1, 0, 0, 0], Polish Legion: [0.06, 1, 0, 0, 0, 0], France: [1, 0.75, 0.19, 0.06, 0, 0], Russia: [1, 0.19, 0.75, 0.06, 0, 0]}"
19,Russia,Russian Conquest of the Caucasus,0.0025,0,1,0,0.29,0.57,0.14,0,0,0,"{Russia: [1, 0.71, 0.29, 0, 0.2, 0], Dagestan: [0.43, 0, 1, 0, 0, 0.33], Murids: [0.57, 0.5, 0.5, 0, 0, 0]}"
19,Saudi Arabia,Ottoman-Saudi War,0.0025,0,1,0,0,0.43,0.57,0,0,0,"{House of Saud: [1, 0.14, 0.86, 0, 0, 0], Ottoman Empire: [1, 0.86, 0.14, 0, 0, 0], Wahhabists: [0.14, 0, 1, 0, 0, 0]}"
19,Saudi Arabia,Saudi-Rashidi War,0.0007,0,1,0,1,0,0,0,0,0,"{Rashidis: [1, 1, 0, 0, 0, 0], Saudis: [1, 0, 1, 0, 0, 0], Qasim: [0.5, 0, 1, 0, 0, 0]}"
19,Saudi Arabia,Turko-Wahhabi War,0.0004,0,1,0,0,1,0,0,0,0,"{Egypt: [1, 1, 0, 0, 0, 0], Turkey: [1, 1, 0, 0, 0, 0], Wahhabi Rebels: [1, 0, 1, 0, 0, 0]}"
19,Senegal,Napoleonic Wars,0.0004,0,1,1,1,0,0,0,0,0,"{France: [1, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,Serbia,Serbian Rising,0.0025,0,1,0,0.29,0.29,0.43,0,0,0,"{Russia: [0.14, 1, 0, 0, 0, 0], Bosnian Muslims: [0.14, 0, 1, 0, 0, 0], Turkey: [0.14, 0, 1, 0, 0, 0], Ottoman Empire: [0.71, 0.2, 0.8, 0, 0, 0], Serbian Rebels: [0.57, 0.75, 0.25, 0, 0, 0], Serbia: [1, 0.86, 0.14, 0, 0, 0]}"
19,Serbia,Serbo-Bulgarian War,0.0004,0,1,0,0,0,1,0,0,0,"{Serbia: [1, 0, 1, 0, 0, 0], Bulgaria: [1, 1, 0, 0, 0, 0]}"
19,Serbia,Serbo-Turkish War,0.0011,0,1,0,0.33,0,0.33,0.33,0,0,"{Ottoman Empire: [1, 1, 0, 0, 0, 0], Serbia: [1, 0, 1, 0, 0, 0]}"
19,Sierra Leone,British Conquest in Africa,0.0004,0,1,0,1,0,0,0,0,0,{}
19,Slovakia,Hungarian Revolutionary War,0.0007,0,1,0,0,0,1,0,0,0,"{Russia: [0.5, 1, 0, 0, 0, 0], Hungarian Revolutionaries: [1, 0.5, 0.5, 0, 0, 0], Austro-Hungary: [0.5, 0, 1, 0, 0, 0], Austria: [0.5, 1, 0, 0, 0, 0]}"
19,South Africa,Anglo-Boer War,0.0171,0,1,0,0.6,0.31,0.08,0,0,0,"{Rhodesia: [0.02, 1, 0, 0, 0, 0], Transvaal: [0.69, 0.45, 0.55, 0, 0, 0], United Kingdom: [0.98, 0.55, 0.45, 0, 0, 0], Orange Free State: [0.5, 0.46, 0.54, 0, 0, 0], Australia: [0.04, 1, 0, 0, 0, 0], Pro-Boers Foreign Volunteers: [0.02, 0, 1, 0, 0, 0]}"
19,South Africa,Anglo-Zulu War,0.0036,0,1,0,0.4,0.6,0,0,0,0,"{Zulu Kingdom: [0.9, 0.22, 0.78, 0, 0, 0], Zulus: [0.1, 1, 0, 0, 0, 0], United Kingdom: [1, 0.7, 0.3, 0, 0, 0]}"
19,South Africa,Boer-Matabele War,0.0011,0,1,0,1,0,0,0,0,0,"{Matabele: [1, 0, 1, 0, 0, 0], Boers: [1, 1, 0, 0, 0, 0]}"
19,South Africa,Boer-Zulu War,0.0021,0,1,0,0.67,0.17,0.17,0,0,0,"{Zulu Kingdom: [0.83, 0.4, 0.6, 0, 0.5, 0.33], Boers: [0.83, 0.6, 0.4, 0, 0.33, 0.5]}"
19,South Africa,Cape Frontier War,0.0061,0,1,0,0.71,0.24,0.06,0,0,0,"{Basutho Kingdom: [0.06, 1, 0, 0, 0, 0], Mfengu: [0.06, 1, 0, 0, 0, 0], Cape Colony: [0.06, 1, 0, 0, 0, 0], Boers: [0.18, 0.67, 0.33, 0, 0, 0], United Kingdom: [0.82, 0.71, 0.29, 0, 0, 0], Basotho Kingdom: [0.06, 1, 0, 0, 0, 0], Xhosa: [0.82, 0.21, 0.79, 0, 0, 0], Mantatees: [0.06, 0, 1, 0, 0, 0]}"
19,South Africa,Frontier War,0.0004,0,1,0,1,0,0,0,0,0,"{Xhosa: [1, 1, 0, 0, 0, 0], United Kingdom: [1, 0, 1, 0, 0, 0]}"
19,South Africa,Jameson's Raid,0.0004,0,1,0,1,0,0,0,0,0,"{Rhodesia: [1, 0, 1, 0, 0, 0], Transvaal: [1, 1, 0, 0, 0, 0]}"
19,South Africa,Napoleonic Wars,0.0004,0,1,0,0,1,0,0,0,0,"{Netherlands: [1, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,South Africa,Natal War,0.0004,0,1,0,1,0,0,0,0,0,"{Boers: [1, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,South Africa,Orange Free State War,0.0004,0,1,0,1,0,0,0,0,0,"{Orange Free State: [1, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,South Africa,Rise of Shaka Zulu,0.0007,0,1,0,0.5,0.5,0,0,0,0,"{King Zwide of the Ndwandwe: [0.5, 0, 1, 0, 0, 1], Ndwandwe: [1, 0, 1, 0, 0, 0.5], Zulus: [0.5, 1, 0, 0, 0, 0], King Shaka: [0.5, 1, 0, 0, 1, 0]}"
19,South Africa,Xhosa Civil War,0.0004,0,1,0,1,0,0,0,0,0,"{Ndlambe: [1, 0, 1, 0, 0, 0], Ngqika: [1, 1, 0, 0, 0, 0]}"
19,South Africa,Zulu Civil War,0.0007,0,1,0,1,0,0,0,0,0,"{Mandlakazi Zulus: [1, 1, 0, 0, 0.5, 0], Usuthu Zulus: [1, 0, 1, 0, 0, 0.5]}"
19,South Africa,Zulu Rebellion,0.0011,0,1,0,1,0,0,0,0,0,"{Pro-British Zulus: [0.33, 0, 1, 0, 0, 0], Zulu Rebels: [0.67, 0.5, 0.5, 0, 0, 0], Zulus: [0.67, 0.5, 0.5, 0, 0, 0], United Kingdom: [0.67, 0.5, 0.5, 0, 0, 0]}"
19,South Africa,Zulu War of Succession,0.0007,0,1,0,0.5,0.5,0,0,0,0,"{Prince Cetshwayo: [0.5, 1, 0, 0, 0, 0], Prince Mpande: [0.5, 1, 0, 0, 0, 0], Prince Mbulazi: [0.5, 0, 1, 0, 0, 0], King Dingane: [0.5, 0, 1, 0, 0, 0]}"
19,South Korea,Sino-Japanese War,0.0011,0,0.33,0.67,1,0,0,0,0,0,"{Japan: [1, 1, 0, 0, 0.33, 0], China: [1, 0, 1, 0, 0, 0.33]}"
19,South Korea,US Korean Expedition,0.0004,0,1,1,1,0,0,0,0,0,"{Korea: [1, 0, 1, 0, 0, 0], United States: [1, 1, 0, 0, 0, 0]}"
19,Spain,Algerine War,0.0004,0,0,1,1,0,0,0,0,0,"{Algiers: [1, 0, 1, 0, 0, 0], United States: [1, 1, 0, 0, 0, 0]}"
19,Spain,Carlist War,0.02,0,1,0,0.7,0.23,0.05,0.02,0,0,"{British Legion: [0.09, 0.6, 0.2, 0.2, 0, 0], Spanish Liberals: [0.09, 0.2, 0.8, 0, 0, 0], Liberals: [0.12, 0.14, 0.86, 0, 0, 0], United Kingdom: [0.02, 0, 1, 0, 0, 0], Republicans: [0.07, 0.5, 0.5, 0, 0, 0], France: [0.05, 0, 1, 0, 0, 0], Cristinos: [0.38, 0.62, 0.38, 0, 0.08, 0], Carlists: [1, 0.45, 0.54, 0.02, 0, 0.03], Spanish Republicans: [0.05, 0.67, 0.33, 0, 0, 0], Christinos: [0.04, 1, 0, 0, 0, 0], Spain: [0.2, 0.64, 0.36, 0, 0, 0], Spanish Government: [0.14, 0.5, 0.5, 0, 0, 0]}"
19,Spain,Colombian War of Supreme Commanders,0.0004,0,1,0,1,0,0,0,0,0,"{Colombian Federalists: [1, 0, 1, 0, 0, 0], Colombian Government: [1, 1, 0, 0, 0, 0]}"
19,Spain,Franco-Spanish War,0.0004,0,1,0,0,0,1,0,0,0,"{Spanish Rebels: [1, 0, 1, 0, 0, 0], France: [1, 1, 0, 0, 0, 0]}"
19,Spain,French Revolutionary Wars,0.0004,0,0,1,0,1,0,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], France: [1, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,Spain,Napoleonic Wars,0.0635,0,0.99,0.04,0.61,0.16,0.23,0,0,0,"{Spanish Rebels: [0.01, 0.5, 0.5, 0, 0, 0], Pro-Napoleon Spanish Government: [0.01, 1, 0, 0, 0, 0], Duchy of Warsaw: [0.01, 1, 0, 0, 0, 0], Sicily: [0.01, 0, 1, 0, 0, 0], United Kingdom: [0.43, 0.64, 0.34, 0.01, 0, 0], France: [0.99, 0.56, 0.44, 0.01, 0.02, 0], German Legion: [0.01, 1, 0, 0, 0, 0], Italy: [0.01, 0, 1, 0, 0, 0], Portugal: [0.11, 0.58, 0.37, 0.05, 0, 0], Spain: [0.67, 0.32, 0.68, 0, 0, 0.02], Polish Volunteers: [0.01, 1, 0, 0, 0, 0]}"
19,Spain,Spanish Civil War,0.0004,0,1,0,0,0,1,0,0,0,"{Spanish Nationalists: [1, 1, 0, 0, 0, 0], Spanish Republicans: [1, 0, 1, 0, 0, 0]}"
19,Spain,Spanish Revolution,0.0004,0,1,0,1,0,0,0,0,0,"{Spanish Rebels: [1, 1, 0, 0, 0, 0], Spain: [1, 0, 1, 0, 0, 0]}"
19,Spain,War of Melilla,0.0004,0,1,0,0,0,1,0,0,0,"{Spain: [1, 1, 0, 0, 0, 0], Rif Tribes: [1, 0, 1, 0, 0, 0]}"
19,Sri Lanka,Anglo-Kandyan War,0.0014,0,1,0,0.5,0.5,0,0,0,0,"{Kingdom of Kandy: [1, 0.25, 0.75, 0, 0, 0.33], United Kingdom: [1, 0.75, 0.25, 0, 0.33, 0]}"
19,St. Kitts and Nevis,American Revolutionary War,0.0004,0,1,1,1,0,0,0,0,0,"{France: [1, 1, 0, 0, 0, 0], United Kingdom: [1, 0, 1, 0, 0, 0]}"
19,St. Lucia,Napoleonic Wars,0.0004,0,1,0,1,0,0,0,0,0,"{France: [1, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,Sudan,Anglo-Sudanese War,0.0093,0,1,0,0.54,0.31,0.15,0,0,0,"{Mahdiyya: [0.35, 0.33, 0.67, 0, 0, 0], Egypt: [0.27, 0.43, 0.57, 0, 0, 0], Sudan: [0.62, 0.25, 0.75, 0, 0, 0], Sudanese Islamists: [0.04, 0, 1, 0, 0, 0], Sudanese Forces: [0.04, 1, 0, 0, 0, 0], United Kingdom: [0.88, 0.83, 0.17, 0, 0, 0], Sudanese Mahdists: [0.5, 0.15, 0.85, 0, 0, 0], Mahdists: [0.62, 0.12, 0.88, 0, 0, 0]}"
19,Sudan,Sudanese-Ethiopian War,0.0004,0,1,0,0,0,0,1,0,0,"{Mahdiyya: [1, 1, 0, 0, 0, 0], Abyssinia: [1, 0, 1, 0, 0, 0]}"
19,Suriname,Napoleonic Wars,0.0004,0,1,1,1,0,0,0,0,0,"{Netherlands: [1, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,Swaziland,Zulu Civil War,0.0004,0,1,0,0,1,0,0,0,0,"{Usuthu Zulus: [1, 1, 0, 0, 0, 0], Mandlakazi Zulus: [1, 0, 1, 0, 0, 0], Boers: [1, 1, 0, 0, 0, 0]}"
19,Sweden,Napoleonic Wars,0.0004,0,1,0,0,1,0,0,0,0,"{Russia: [1, 1, 0, 0, 0, 0], Sweden: [1, 0, 1, 0, 0, 0]}"
19,Switzerland,Sonderbund War,0.0004,0,1,0,0,0,1,0,0,0,"{Sonderbund: [1, 0, 1, 0, 0, 0], Loyal Cantons: [1, 1, 0, 0, 0, 0]}"
19,Syria,Turko-Egyptian War,0.0004,0,1,0,0,0,1,0,0,0,"{Egypt: [1, 1, 0, 0, 0, 0], Ottoman Empire: [1, 0, 1, 0, 0, 0]}"
19,Taiwan,Sino-French War,0.0007,0,1,0,0.5,0,0.5,0,0,0,"{China: [1, 0.5, 0.5, 0, 0, 0], France: [1, 0.5, 0.5, 0, 0, 0]}"
19,Taiwan,Sino-Japanese War,0.0011,0,1,0,0,1,0,0,0,0,"{Japan: [1, 1, 0, 0, 0, 0], China: [0.33, 0, 1, 0, 0, 0], Republic of Formosa: [0.67, 0, 1, 0, 0, 0]}"
19,Tanzania,German Colonial War in Africa,0.0011,0,1,0,1,0,0,0,0,0,"{Arab Slave Traders: [0.33, 0, 1, 0, 0, 0], Germany: [1, 0.67, 0.33, 0, 0, 0], Hehe Tribes: [0.67, 0.5, 0.5, 0, 0, 0]}"
19,Thailand,Siamese Laotian War,0.0004,0,1,0,1,0,0,0,0,0,"{Laos: [1, 0, 1, 0, 0, 1], Siam: [1, 1, 0, 0, 1, 0]}"
19,Turkey,Crimean War,0.0018,0,0.8,0.2,0.4,0,0.6,0,0,0,"{Russia: [1, 1, 0, 0, 0, 0], Ottoman Empire: [1, 0, 1, 0, 0, 0]}"
19,Turkey,Greek War of Independence,0.0007,0,0.5,0.5,0.5,0.5,0,0,0,0,"{Turkey: [0.5, 1, 0, 0, 1, 0], Ottoman Empire: [0.5, 0, 1, 0, 0, 0], Greek Rebels: [1, 0.5, 0.5, 0, 0, 1]}"
19,Turkey,Napoleonic Wars,0.0004,0,1,1,0,1,0,0,0,0,"{Ottoman Empire: [1, 1, 0, 0, 0, 0], France: [1, 1, 0, 0, 0, 0], United Kingdom: [1, 0, 1, 0, 0, 0]}"
19,Turkey,Russo-Turkish War,0.0036,0,1,0,0.4,0.1,0.5,0,0,0,"{Russia: [1, 0.7, 0.2, 0.1, 0, 0], Ottoman Empire: [1, 0.2, 0.7, 0.1, 0, 0]}"
19,Turkey,Turco-Persian War,0.0004,0,1,0,0,0,1,0,0,0,"{Ottoman Empire: [1, 0, 1, 0, 0, 0], Persia: [1, 1, 0, 0, 0, 0]}"
19,Turkey,Turko-Egyptian War,0.0011,0,1,0,0.33,0,0.67,0,0,0,"{Egypt: [1, 1, 0, 0, 0, 0], Ottoman Empire: [1, 0, 1, 0, 0, 0]}"
19,Turkmenistan,Russian Conquest of Central Asia,0.0011,0,1,0,0.33,0.33,0.33,0,0,0,"{Russia: [1, 0.67, 0.33, 0, 0, 0], Tekkes Tribes: [0.67, 0.5, 0.5, 0, 0, 0], Afghanistan: [0.33, 0, 1, 0, 0, 0]}"
19,Turkmenistan,Russo-Afghan War,0.0004,0,1,0,0,0,1,0,0,0,"{Russia: [1, 1, 0, 0, 0, 0], Afghanistan: [1, 0, 1, 0, 0, 0]}"
19,Uganda,Egyptian War of Expansion,0.0004,0,1,0,1,0,0,0,0,0,"{Egypt: [1, 1, 0, 0, 0, 0], Bunyoro: [1, 0, 1, 0, 0, 0]}"
19,Ukraine,Crimean War,0.0036,0,1,0.2,0.2,0.2,0.5,0.1,0,0,"{Russia: [1, 0.1, 0.8, 0.1, 0, 0], Sardinia: [0.1, 1, 0, 0, 0, 0], United Kingdom: [0.8, 0.75, 0.12, 0.12, 0, 0], France: [0.6, 1, 0, 0, 0, 0], Turkey: [0.1, 1, 0, 0, 0, 0], Ottoman Empire: [0.1, 1, 0, 0, 0, 0]}"
19,Ukraine,Russo-Turkish War,0.0004,0,1,0,0,0,1,0,0,0,"{Russia: [1, 1, 0, 0, 0, 0], Ottoman Empire: [1, 0, 1, 0, 0, 0]}"
19,United Arab Emirates,Anglo-Arab War,0.0007,0,1,0,1,0,0,0,0,0,"{Qawasim: [0.5, 0, 1, 0, 0, 0], Bani Bu Ali: [0.5, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,United Kingdom,Anglo-Boer War,0.0004,0,1,0,1,0,0,0,0,0,"{Transvaal: [1, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,United Kingdom,War of 1812,0.0014,0,0,1,1,0,0,0,0,0,"{United States: [1, 0.5, 0.5, 0, 0, 0], United Kingdom: [1, 0.5, 0.5, 0, 0, 0]}"
19,United States,American Civil War,0.1328,0,0.99,0.06,0.6,0.21,0.17,0.02,0,0,"{Seminole Indians: [0.01, 0, 0.67, 0.33, 0, 0], Confederate States of America: [1.0, 0.37, 0.55, 0.08, 0.02, 0.0], Cherokee Indians: [0.0, 0, 1, 0, 0, 0], Creek Indians: [0.01, 0, 0.67, 0.33, 0, 0], United States: [0.99, 0.55, 0.37, 0.08, 0, 0.03]}"
19,United States,American Indian War,0.0607,0,1,0.01,1,0,0,0,0,0,"{Cayuse Indians: [0.02, 0.25, 0.75, 0, 0, 0.33], Santee Sioux Indians: [0.01, 0, 1, 0, 0, 0], Mexico: [0.01, 1, 0, 0, 0, 0], Cherokee Indians: [0.02, 0.33, 0.67, 0, 0, 0], Papago Apache Indians: [0.01, 0, 1, 0, 0, 0], Modoc Indians: [0.02, 0.5, 0.25, 0.25, 0, 0], Shoshoni Indians: [0.01, 0, 1, 0, 0, 1], Sauk Indians: [0.02, 0.25, 0.75, 0, 0, 0.33], Spokane Indians: [0.02, 0.33, 0.67, 0, 0, 0], Pima Indians: [0.01, 1, 0, 0, 0, 0], United States: [0.9, 0.65, 0.32, 0.03, 0.09, 0.24], Palouse Indians: [0.02, 0.33, 0.67, 0, 0, 0], Camp Grant Apache Indians: [0.01, 0, 1, 0, 0, 0], Seminole Indians: [0.15, 0.42, 0.5, 0.08, 0.09, 0], Cado Indians: [0.01, 1, 0, 0, 0, 0], Ute Indians: [0.02, 0.25, 0.75, 0, 0, 0], Pit River Indians: [0.01, 0, 1, 0, 0, 1], Kichai Indians: [0.01, 1, 0, 0, 0, 0], Taqelma Indians: [0.01, 0, 1, 0, 0, 0], Peyoute Indians: [0.01, 0, 1, 0, 0, 0], Maricopa Indians: [0.01, 1, 0, 0, 0, 0], Paiute Indians: [0.01, 0.5, 0.5, 0, 0, 0], Hillabee Indians: [0.01, 0, 1, 0, 0, 1], Sioux Indians: [0.13, 0.23, 0.73, 0.05, 0.4, 0.19], Southern Cheyenne Indians: [0.01, 0, 1, 0, 0, 0], Chinook: [0.01, 1, 0, 0, 0, 0], Comanche Indians: [0.09, 0.06, 0.94, 0, 0, 0.13], Klikitat: [0.01, 1, 0, 0, 0, 0], Blackfoot Indians: [0.01, 0.5, 0.5, 0, 0, 1], Apache Indians: [0.09, 0.13, 0.87, 0, 0, 0], Cheyenne Indians: [0.11, 0.06, 0.89, 0.06, 0, 0.31], Sawk Indians: [0.01, 0, 1, 0, 0, 0], Bannock Indians: [0.02, 0.25, 0.75, 0, 0, 0], Arapaho Indians: [0.03, 0.2, 0.8, 0, 0, 0.5], Pawnee Indians: [0.02, 0.67, 0.33, 0, 0.5, 1], Navajo Indians: [0.01, 0, 1, 0, 0, 0], Kickapoo Indians: [0.04, 0.57, 0.43, 0, 0.25, 0.67], Tonkawa Indians: [0.01, 0, 1, 0, 0, 1], Whitman Family: [0.01, 0, 1, 0, 0, 1], Karankawa Indians: [0.01, 0, 1, 0, 0, 0], Confederate States of America: [0.02, 0, 1, 0, 0, 0.33], Texas: [0.06, 0.73, 0.27, 0, 0.12, 0], American Fur Traders: [0.01, 0, 1, 0, 0, 0], Indians: [0.99, 0.3, 0.67, 0.03, 0.12, 0.17], Coeur DAlene Indians: [0.02, 0, 1, 0, 0, 0], Kiowa Indians: [0.04, 0.29, 0.71, 0, 0, 0], Creek Indians: [0.08, 0.36, 0.64, 0, 0.2, 0], Nez Perce Indians: [0.03, 0.6, 0.4, 0, 0, 0], Yakima Indians: [0.04, 0.5, 0.5, 0, 0, 0.33]}"
19,United States,American Revolutionary War,0.0004,0,0,1,1,0,0,0,0,0,"{United States: [1, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,United States,American-Mexican War,0.0054,0,1,0,0.93,0.07,0,0,0,0,"{Mexico: [0.93, 0.21, 0.71, 0.07, 0, 0], New Mexico Rebels: [0.2, 0, 1, 0, 0, 0], Mexican Rebels: [0.07, 1, 0, 0, 0, 0], United States: [1, 0.67, 0.27, 0.07, 0, 0]}"
19,United States,Apache-Confederate War,0.0004,0,1,0,1,0,0,0,0,0,"{Confederate States of America: [1, 1, 0, 0, 0, 0], Apache Indians: [1, 0, 1, 0, 0, 0]}"
19,United States,Canadian River Expedition,0.0004,0,1,0,1,0,0,0,0,0,"{Comanche Indians: [1, 0, 1, 0, 0, 1], Kiowa Indians: [1, 0, 1, 0, 0, 1], United States: [1, 1, 0, 0, 1, 0]}"
19,United States,Cape Frontier War,0.0004,0,1,0,1,0,0,0,0,0,"{Xhosa: [1, 0, 1, 0, 0, 0], United Kingdom: [1, 1, 0, 0, 0, 0]}"
19,United States,Gutierrez-Magee Expedition,0.0018,0,1,0,1,0,0,0,0,0,"{American Filibusters: [1, 0.8, 0.2, 0, 0, 1], Mexican Rebels: [0.6, 0.67, 0.33, 0, 0, 1], Spain: [1, 0.2, 0.8, 0, 1, 0], Texan Rebels: [0.2, 1, 0, 0, 0, 0], Texan Republicans: [0.2, 1, 0, 0, 0, 0]}"
19,United States,Mormon War,0.0004,0,1,0,1,0,0,0,0,0,"{Pauite Indians: [1, 1, 0, 0, 1, 0], White Settlers: [1, 0, 1, 0, 0, 1], Mormons: [1, 1, 0, 0, 1, 0]}"
19,United States,Napoleonic Wars,0.0004,0,1,0,1,0,0,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], France: [1, 1, 0, 0, 0, 0]}"
19,United States,Red Cloud's War,0.0018,0,1,0,1,0,0,0,0,0,"{Sioux Indians: [1, 0.4, 0.6, 0, 0, 0], Cheyenne Indians: [0.4, 0, 1, 0, 0, 0], Ogala Sioux Indians: [0.2, 1, 0, 0, 0, 0], United States: [1, 0.6, 0.4, 0, 0, 0]}"
19,United States,Russian Conquest of Alaska,0.0004,0,1,0,1,0,0,0,0,0,"{Russia: [1, 1, 0, 0, 0, 0], Tlingit: [1, 0, 1, 0, 0, 0]}"
19,United States,Sheepeater War,0.0004,0,1,0,1,0,0,0,0,0,"{Shoshoni Indians: [1, 1, 0, 0, 0, 0], Bannock Indians: [1, 1, 0, 0, 0, 0], United States: [1, 0, 1, 0, 0, 0]}"
19,United States,Spanish Navajo War,0.0007,0,1,0,1,0,0,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0.5], Navajo Indians: [1, 0.5, 0.5, 0, 0, 1]}"
19,United States,Spanish-American War,0.0007,0,0.5,0.5,0.5,0.5,0,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], United States: [1, 1, 0, 0, 0, 0]}"
19,United States,Tecumseh's Confederacy,0.0004,0,1,0,1,0,0,0,0,0,"{Shawnee Indians: [1, 0, 1, 0, 0, 0], United States: [1, 1, 0, 0, 0, 0]}"
19,United States,Texan War of Independence,0.0071,0,1,0,1,0,0,0,0,0,"{Mexican: [0.1, 0.5, 0.5, 0, 1, 0], Mexican Insurrectionists: [0.05, 0, 1, 0, 0, 0], Mexico: [0.9, 0.28, 0.67, 0.06, 0, 0.08], Texas: [0.2, 0.75, 0.25, 0, 0, 0], Texan Rebels: [0.8, 0.62, 0.31, 0.06, 0.1, 0.2]}"
19,United States,Texas War of Independence,0.0011,0,1,0,1,0,0,0,0,0,"{Mexico: [1, 0, 1, 0, 0, 0], Texan Rebels: [1, 1, 0, 0, 0, 0]}"
19,United States,Texas-Cherokee War,0.0004,0,1,0,1,0,0,0,0,0,"{Texas: [1, 1, 0, 0, 0, 0], Cherokee Indians: [1, 0, 1, 0, 0, 0]}"
19,United States,War of 1812,0.0161,0,0.87,0.36,0.87,0.13,0,0,0,0,"{Fox Indians: [0.02, 1, 0, 0, 0, 0], Louisiana Pirates: [0.02, 0, 1, 0, 0, 0], Canada: [0.04, 1, 0, 0, 0, 0], Spain: [0.02, 0, 1, 0, 0, 0], Miami Indians: [0.02, 0, 1, 0, 0, 1], Indian Allies: [0.02, 0, 1, 0, 0, 0], United Kingdom: [0.91, 0.44, 0.51, 0.05, 0.06, 0.05], Oneida Indians: [0.02, 1, 0, 0, 0, 0], Sauk Indians: [0.02, 1, 0, 0, 0, 0], Kickapoo Indians: [0.02, 1, 0, 0, 0, 0], United States: [1, 0.49, 0.47, 0.04, 0.05, 0.1]}"
19,United States,West Florida Revolution,0.0004,0,1,0,1,0,0,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], Floridian Rebels: [1, 1, 0, 0, 0, 0]}"
19,Uruguay,Argentine War of Independence,0.0011,0,1,0,1,0,0,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], Argentinian Rebels: [1, 1, 0, 0, 0, 0]}"
19,Uruguay,Argentine-Brazilian War,0.0004,0,1,0,1,0,0,0,0,0,"{Argentina: [1, 1, 0, 0, 0, 0], Brazil: [1, 0, 1, 0, 0, 0]}"
19,Uruguay,Argentine-Uruguayan War,0.0011,0,1,0,0.33,0.67,0,0,0,0,"{Uruguayan Conservatives: [0.33, 1, 0, 0, 0, 0], Argentina: [0.67, 0.5, 0.5, 0, 0, 0], Uruguayan Liberals: [0.67, 0.5, 0.5, 0, 0, 0]}"
19,Uruguay,Brazilian War of Independence,0.0004,0,1,0,1,0,0,0,0,0,"{Portugal: [1, 0, 1, 0, 0, 0], Brazil: [1, 1, 0, 0, 0, 0]}"
19,Uruguay,Brazillian Occupation of Uruguay,0.0004,0,1,0,1,0,0,0,0,0,"{Uruguay: [1, 0, 1, 0, 0, 0], Portugal: [1, 1, 0, 0, 0, 0], Brazil: [1, 1, 0, 0, 0, 0]}"
19,Uruguay,Diaz Revolt in Uruguay,0.0004,0,1,0,1,0,0,0,0,0,"{Uruguayan Government: [1, 0, 1, 0, 0, 0], Uruguayan Conservatives: [1, 1, 0, 0, 0, 0]}"
